EmployeeID,Name,Department,JobTitle,MonthlySalary,PerformanceScore,YearsAtCompany,HireDate,LastPerformanceReviewDate,Email
EMP00876,Patrick Yang,Finance,Accountant,7626,70,4,2019-01-23,2022-09-07,jose08@gmail.com
EMP00877,Michael Miles,Finance,Mechanical Engineer,5905,88,4,2019-12-06,2023-02-16,alvarezchristine@yahoo.com
EMP00878,Troy Mills,Customer Support,Customer Service Manager,12369,76,4,2019-09-10,2023-01-16,maydebra@caldwell.com
EMP00879,Michelle Jackson,HR,Customer Service Manager,3153,43,4,2019-04-27,2022-12-25,morgan69@hotmail.com
EMP00880,Richard Adams,Finance,Marketing Manager,10853,23,16,2007-08-20,2022-12-29,nicoleduran@hotmail.com
EMP00881,Patricia Johnson,Customer Support,Content Creator,9481,27,7,2016-11-24,2023-09-26,victoria57@warner.info
EMP00882,Denise Brown,Engineering,Sales Manager,8599,58,7,2016-06-30,2022-12-08,nicholas01@downs.com
EMP00883,Laura Jones,HR,Financial Analyst,4716,37,2,2021-05-12,2022-07-02,david38@perez.com
EMP00884,Ian Porter,Finance,Content Creator,14394,6,10,2013-10-08,2023-03-05,theresagalloway@dunn.com
EMP00885,Holly Scott,IT,Sales Representative,14049,65,0,2023-10-12,2023-09-23,zacharyrobertson@joseph.com
EMP00886,Kenneth Sharp,Sales,Security Analyst,3786,6,14,2009-07-08,2022-12-15,davidvelasquez@lopez.com
EMP00887,Jordan Williams,Engineering,Network Engineer,7368,50,1,2022-02-27,2022-11-03,holtpaul@gray-williams.com
EMP00888,Dana Ruiz,Engineering,Content Creator,11096,22,21,2002-08-04,2023-05-05,jmartinez@gmail.com
EMP00889,Chris Velazquez,Customer Support,Accountant,7272,88,21,2002-04-04,2023-02-27,nathanrobles@yahoo.com
EMP00890,Kristen Sloan,Engineering,Support Agent,6767,25,20,2003-06-19,2023-01-07,rachaelroberts@santos-davidson.com
EMP00891,Jennifer Morris,HR,Recruiter,14070,79,25,1998-08-02,2023-04-12,yhill@may.org
EMP00892,Nathan Nelson,Finance,Financial Analyst,11834,90,19,2004-07-20,2023-06-13,johnsonjames@gmail.com
EMP00893,Jake Shaw,Finance,Civil Engineer,8994,72,26,1997-08-19,2022-12-16,amoon@yahoo.com
EMP00894,Cassie Brock,IT,Network Engineer,10216,51,25,1998-06-10,2022-09-30,stephanie96@yahoo.com
EMP00895,Dr. Andrea Marshall,Sales,Marketing Specialist,11857,88,26,1997-09-06,2023-04-16,andrew06@compton-barnett.biz
EMP00896,Ryan Murphy,Customer Support,Marketing Specialist,6426,48,17,2006-03-24,2022-06-17,jonesrebecca@yahoo.com
EMP00897,Aimee Gonzalez,Sales,Customer Service Manager,6783,70,4,2019-11-06,2023-09-20,mikayla13@yahoo.com
EMP00898,Elizabeth Dean,Engineering,Software Engineer,8427,99,9,2014-10-19,2023-01-30,gweaver@mendez-nielsen.org
EMP00899,Kevin Snyder,IT,Customer Service Manager,10011,65,22,2001-01-19,2022-12-27,nwilliams@gmail.com
EMP00900,Christie Mccullough,Sales,Data Scientist,11052,60,4,2019-12-26,2023-02-07,russellkelley@yahoo.com
EMP00901,Danielle Smith,HR,HR Coordinator,6701,46,25,1998-08-07,2023-07-14,kferguson@howell.com
EMP00902,David Reed,Finance,Network Engineer,12261,36,9,2014-02-20,2022-08-25,hgrant@knight.info
EMP00903,Sherry Tapia,Engineering,Content Creator,5349,58,16,2007-03-01,2022-03-18,anthony96@cox.org
EMP00904,Matthew Sweeney,IT,Marketing Specialist,10011,76,25,1998-12-26,2023-03-15,mjohnson@gmail.com
EMP00905,Ashley Moreno,Sales,Recruiter,10055,38,0,2023-09-07,2022-10-03,hardingdavid@gallagher.net
EMP00906,Johnathan Brown,Customer Support,Sales Manager,4212,11,18,2005-04-24,2023-02-13,fsmith@bond.org
EMP00907,Michelle Davis DVM,HR,Network Engineer,9965,12,16,2007-08-02,2022-09-15,shelleybowers@yahoo.com
EMP00908,Kelly Haynes,HR,Customer Service Manager,12344,42,9,2014-04-12,2022-07-03,teresa17@yahoo.com
EMP00909,William Miller,Sales,Recruiter,9704,39,4,2019-09-22,2023-03-04,janice27@yahoo.com
EMP00910,Casey Wilkins,Finance,Support Agent,10433,71,29,1994-09-15,2023-07-21,kristendavis@hotmail.com
EMP00911,Keith Graham,Sales,Finance Manager,5511,11,18,2005-03-23,2022-11-11,christopher96@graham.com
EMP00912,Cynthia Green,Engineering,Marketing Manager,3143,36,27,1996-10-03,2023-01-12,lcook@cole.com
EMP00913,Robert Haynes,Sales,Customer Service Manager,13681,52,9,2014-09-23,2023-09-15,sabrina18@yahoo.com
EMP00914,Emily Nelson,HR,Data Scientist,10367,31,11,2012-11-15,2023-09-02,todd05@yahoo.com
EMP00915,Dale Chan,IT,Support Agent,6228,33,22,2001-02-09,2022-07-12,kirkdonald@crawford-smith.org
EMP00916,Brittney Martin,Sales,Finance Manager,7582,13,0,2023-06-22,2023-01-06,brownreginald@roach.info
EMP00917,Jason Herrera,Finance,Network Engineer,14397,18,16,2007-11-09,2023-03-26,margaretramirez@braun-gordon.net
EMP00918,Christine Parker,IT,Content Creator,9031,41,14,2009-01-24,2023-01-05,adam17@hotmail.com
EMP00919,Bryan Moore,Customer Support,HR Coordinator,7243,58,18,2005-07-11,2023-01-24,haleylove@davis.com
EMP00920,Samantha Terry,Marketing,Accountant,14334,56,3,2020-11-22,2022-12-23,adam10@yahoo.com
EMP00921,Russell Murphy,Sales,Marketing Specialist,14496,24,16,2007-01-26,2023-01-13,wilsonnathan@bishop.com
EMP00922,David Kelly,Finance,Support Agent,12549,73,2,2021-10-14,2023-09-04,jacob10@cox.info
EMP00923,Megan Green,IT,IT Support,5713,31,6,2017-10-06,2023-01-09,jamesjohnson@pacheco.com
EMP00924,Amanda Sullivan MD,Finance,Account Manager,7185,55,2,2021-10-02,2023-08-27,kruegerjonathan@greer.org
EMP00925,Danielle Murray,Customer Support,Network Engineer,12549,10,25,1998-12-12,2023-09-11,holly32@hotmail.com
EMP00926,Brenda Smith,HR,Sales Representative,10328,60,11,2012-05-02,2023-02-03,kwatkins@gmail.com
EMP00927,Vickie Anderson,Finance,Software Engineer,7633,2,6,2017-03-26,2022-04-22,david44@yahoo.com
EMP00928,Jacqueline Mccoy,IT,Security Analyst,6192,15,8,2015-02-13,2022-09-12,fhuff@mcguire.info
EMP00929,Lauren Green,Finance,Marketing Manager,3300,3,9,2014-10-01,2023-08-06,lisa13@ayala.com
EMP00930,Alison Brown,Finance,Sales Manager,3723,43,21,2002-03-17,2022-05-26,lwalker@gmail.com
EMP00931,Jill Anderson,Finance,HR Coordinator,8694,31,25,1998-04-11,2022-04-29,jason57@yahoo.com
EMP00932,Sandra Rivera,Engineering,Content Creator,6010,70,15,2008-02-06,2022-02-17,monica26@brown.biz
EMP00933,Joel Jackson,Engineering,HR Manager,8555,67,29,1994-12-18,2023-09-13,lwest@robinson.com
EMP00934,Samantha Foster,HR,Security Analyst,3067,56,11,2012-12-18,2023-01-01,tammy53@morse-salinas.com
EMP00935,Michael Thompson,Sales,HR Manager,5506,63,0,2023-08-26,2023-03-23,amberrivera@gmail.com
EMP00936,Cody Ramirez,Finance,Sales Representative,4537,75,13,2010-04-28,2023-03-01,tmcintosh@gmail.com
EMP00937,Amanda Harvey,Customer Support,Content Creator,3397,15,18,2005-05-26,2022-07-26,shane55@gmail.com
EMP00938,Edward Jenkins,Sales,Support Agent,14549,92,24,1999-07-29,2022-12-16,kmoore@gmail.com
EMP00939,Amy Ramirez,Customer Support,Finance Manager,8680,10,1,2022-06-02,2022-10-27,fernandezmathew@rodriguez-snyder.com
EMP00940,Curtis Wilkerson,Sales,Sales Representative,12355,38,19,2004-09-30,2023-02-10,prestoncory@barajas.net
EMP00941,Lydia Pham,HR,Sales Manager,7825,47,0,2023-02-19,2022-10-19,burkegloria@gmail.com
EMP00942,Virginia Casey,Finance,Customer Service Manager,11747,57,21,2002-02-05,2022-10-20,janet76@gmail.com
EMP00943,Joshua Washington,Finance,Marketing Specialist,9048,50,12,2011-08-28,2022-10-02,cynthiasullivan@watson.com
EMP00944,Kathryn Price,Marketing,Content Creator,6661,71,6,2017-10-14,2023-04-17,whitneyorozco@taylor.org
EMP00945,Francis Robinson,Customer Support,Network Engineer,12943,15,13,2010-02-27,2023-01-25,smithmichelle@hotmail.com
EMP00946,Paula Brown,Sales,HR Manager,5941,18,24,1999-09-01,2023-08-11,floresmatthew@arias.org
EMP00947,Kendra Wang DVM,Sales,Security Analyst,13849,82,8,2015-02-11,2022-04-21,nschultz@yahoo.com
EMP00948,Ariel Sandoval,Engineering,Support Agent,13987,88,19,2004-04-16,2022-11-11,fcampbell@hubbard.com
EMP00949,Robert Stark,Marketing,System Administrator,13521,2,24,1999-08-12,2022-12-26,dlarson@erickson-lawrence.com
EMP00950,Zachary Robinson,IT,Customer Service Manager,10067,84,3,2020-01-26,2022-04-26,elizabethcalderon@smith.com
EMP00951,Rebecca Kelly,IT,Marketing Specialist,8091,98,6,2017-04-15,2022-06-26,kendra03@merritt.com
EMP00952,Sarah Thompson,Engineering,HR Manager,13151,43,0,2023-07-17,2022-07-19,rosshunter@compton.com
EMP00953,Renee Wolfe,Engineering,Security Analyst,4601,26,2,2021-11-30,2023-09-05,veronicarogers@jensen.com
EMP00954,Alyssa Haynes,Engineering,Sales Manager,13985,71,1,2022-10-24,2023-09-29,gina52@ward.com
EMP00955,Kristy Hart,Customer Support,Data Scientist,4480,38,5,2018-07-27,2023-05-09,kstuart@smith.net
EMP00956,William Keith,Customer Support,Finance Manager,9230,94,28,1995-10-26,2023-07-04,paynejennifer@baker-osborne.com
EMP00957,Eric Henry Jr.,HR,Sales Representative,12294,42,8,2015-01-10,2022-04-18,heather23@hotmail.com
EMP00958,Daniel Fox,HR,Marketing Manager,6276,5,18,2005-07-17,2023-04-28,kristopher53@smith.info
EMP00959,Thomas Harris,Engineering,Finance Manager,9447,11,18,2005-02-27,2022-03-04,matthewsmith@gmail.com
EMP00960,Mitchell Sellers,Marketing,Data Scientist,8499,65,12,2011-09-29,2022-12-12,jonesjason@yahoo.com
EMP00961,Erica Johnson,Sales,Software Engineer,9273,34,5,2018-01-29,2022-10-08,david62@yahoo.com
EMP00962,Sylvia Schroeder,Customer Support,HR Manager,4299,1,25,1998-11-07,2022-12-17,lmedina@brown.com
EMP00963,Shannon Yu,Marketing,Finance Manager,8818,83,20,2003-12-15,2023-09-23,kylechase@smith.org
EMP00964,Tom Foster,Finance,HR Coordinator,9701,2,0,2023-06-29,2022-08-29,ccombs@sanchez-walsh.net
EMP00965,Eric Taylor,Customer Support,Sales Manager,7994,85,5,2018-09-09,2023-03-03,john21@gmail.com
EMP00966,Travis Conner,Customer Support,Support Agent,10489,20,9,2014-03-07,2022-03-22,ywallace@gmail.com
EMP00967,Marie Thompson,HR,Support Agent,12727,61,13,2010-12-03,2023-05-22,peggy57@webster-ferrell.net
EMP00968,Melissa Mcfarland,Sales,Support Agent,11269,87,7,2016-02-14,2023-01-06,meredith21@gmail.com
EMP00969,Courtney Chapman,Sales,Accountant,5831,21,1,2022-11-05,2023-03-26,gary03@gmail.com
EMP00970,Eric Barker,IT,Support Agent,14602,88,22,2001-12-27,2023-05-17,lauradyer@gmail.com
EMP00971,Nicholas Rush,IT,Sales Representative,5721,68,12,2011-06-29,2023-04-13,michael21@yahoo.com
EMP00972,Jenna Gamble,IT,Recruiter,14819,12,19,2004-07-26,2023-06-08,swu@hotmail.com
EMP00973,Amanda Guzman,IT,Finance Manager,4532,22,5,2018-08-10,2023-05-26,solomondanny@wilkinson-perez.net
EMP00974,Tracy Walker,Finance,Recruiter,11429,20,16,2007-06-20,2023-05-06,jaimegraves@garcia.com
EMP00975,Taylor Taylor,Finance,Accountant,8253,82,27,1996-08-25,2023-05-11,rebecca81@berry.com
EMP00976,Cynthia Haas,Customer Support,Recruiter,4996,1,1,2022-03-20,2022-07-17,hrodriguez@kim.net
EMP00977,Stephen Davis,Engineering,Mechanical Engineer,8311,30,18,2005-12-26,2023-04-16,ashley77@padilla.biz
EMP00978,Margaret Tanner,HR,Recruiter,14619,97,24,1999-11-05,2023-10-02,christensenkendra@mendoza.org
EMP00979,Derek Wright,HR,Customer Service Manager,3277,24,1,2022-10-26,2023-05-20,kelleynicholas@romero.info
EMP00980,David Rodriguez,IT,Civil Engineer,6089,14,4,2019-01-14,2022-06-08,martin40@davis.info
EMP00981,James Oconnor,Customer Support,HR Coordinator,3523,36,22,2001-10-25,2023-03-15,brownandrea@phillips.com
EMP00982,Stacey Snyder,Marketing,Finance Manager,7275,69,0,2023-07-04,2023-01-19,briandavis@freeman-ramirez.com
EMP00983,Joshua Garcia,Engineering,Financial Analyst,8365,75,4,2019-07-31,2022-08-28,jonesterri@ray-page.com
EMP00984,Sean Curtis,Customer Support,Financial Analyst,6122,24,1,2022-03-23,2022-09-10,andersoncynthia@hill.com
EMP00985,Carla Jones,Engineering,Marketing Manager,11167,60,21,2002-04-23,2022-04-21,davidgonzales@jefferson-martinez.com
EMP00986,Elizabeth Flores,Engineering,Account Manager,8190,95,5,2018-06-25,2022-11-04,jennifer02@davis.com
EMP00987,Angela Jackson,Engineering,Financial Analyst,7575,55,4,2019-09-07,2023-01-16,aaronjoyce@gmail.com
EMP00988,Nicholas Payne,Customer Support,Software Engineer,10727,77,27,1996-06-09,2022-07-11,sarahgonzales@yahoo.com
EMP00989,Anna Wheeler,IT,Finance Manager,4797,80,-1,2024-02-05,2022-11-27,gleach@hotmail.com
EMP00990,Karen Johnson,HR,Marketing Manager,5131,24,2,2021-01-20,2022-03-18,katrinasutton@martin.com
EMP00991,Carmen Preston,HR,Customer Service Manager,10322,77,23,2000-09-27,2022-11-18,nicholas90@gmail.com
EMP00992,Brian Harris,IT,Civil Engineer,9500,24,0,2023-10-20,2023-01-04,raymondanthony@wilkinson.net
EMP00993,Michael Bowen,Engineering,Content Creator,3815,54,12,2011-03-28,2023-01-22,harveyphilip@gmail.com
EMP00994,Deborah Campbell,Marketing,Support Agent,13886,26,4,2019-05-26,2023-05-21,sheilabarnes@mason.biz
EMP00995,Anthony Armstrong,Sales,IT Support,11634,66,16,2007-12-25,2023-08-28,zskinner@yahoo.com
EMP00996,Brittany Ward,Customer Support,Security Analyst,14332,80,19,2004-10-29,2023-07-11,zhall@miller.biz
EMP00997,Edward Stanley,Sales,Software Engineer,9666,38,1,2022-05-19,2022-12-17,bruce94@yahoo.com
EMP00998,Christina Johnson,IT,HR Coordinator,3142,65,6,2017-01-29,2022-08-13,alexanderryan@gmail.com
EMP00999,Edgar Miller,Marketing,Sales Representative,4410,75,0,2023-07-10,2022-10-16,jenniferbradley@yahoo.com
EMP01000,Elizabeth Sanders,Customer Support,Account Manager,3534,51,23,2000-01-25,2022-03-18,deborah62@lopez-bradford.biz
EMP01001,Matthew Davis MD,IT,Marketing Manager,12908,35,28,1995-05-21,2022-08-16,hmacias@phillips.com
EMP01002,Stephen Wood,Engineering,Support Agent,6364,43,10,2013-04-17,2022-08-22,vwade@everett-peters.com
EMP01003,Dennis Marshall,HR,Sales Representative,4032,29,16,2007-12-31,2023-04-29,craigrobertson@hotmail.com
EMP01004,Derrick Brown,Sales,Support Agent,6342,37,17,2006-02-17,2022-11-28,mavery@williamson.com
EMP01005,Mary Miller,Finance,Support Agent,12602,81,14,2009-01-08,2022-02-15,rebecca19@fleming.com
EMP01006,Joshua Arellano,Finance,Marketing Manager,9085,58,6,2017-09-18,2023-07-13,jenniferrivers@valentine-dickson.com
EMP01007,Kristen Randall,Marketing,Marketing Manager,7500,54,13,2010-10-04,2023-09-08,diazjoe@gmail.com
EMP01008,Jennifer Nichols,Engineering,Content Creator,4172,39,17,2006-07-02,2023-02-06,stacyjohnson@hotmail.com
EMP01009,Karen Keith,Sales,Account Manager,12080,42,3,2020-06-06,2022-11-14,millermary@rice.com
EMP01010,Blake Orr,Engineering,System Administrator,14530,28,16,2007-12-19,2023-05-07,yosborne@hotmail.com
EMP01011,Kathryn Lester,Sales,Marketing Manager,7517,29,16,2007-12-15,2023-07-04,drivera@yahoo.com
EMP01012,Megan Oliver,Marketing,Sales Representative,11007,43,26,1997-02-03,2022-04-02,stacey53@yahoo.com
EMP01013,Peter Thompson,Marketing,Marketing Manager,4641,3,11,2012-08-10,2023-07-14,rritter@yahoo.com
EMP01014,Dr. Rhonda Martinez,Finance,Finance Manager,3471,10,4,2019-05-18,2022-11-26,erivers@yahoo.com
EMP01015,William Graham,Engineering,Customer Service Manager,5940,59,19,2004-04-12,2022-08-23,david25@wood-nichols.com
EMP01016,Lori Flowers MD,Customer Support,Marketing Manager,11738,14,19,2004-04-04,2022-10-07,william52@yahoo.com
EMP01017,Suzanne Jones,Finance,Mechanical Engineer,7726,76,5,2018-05-06,2023-02-13,kristin59@sanders-richard.com
EMP01018,James Nguyen,Engineering,Customer Service Manager,14789,47,22,2001-04-15,2023-01-06,alexanderberg@taylor-richardson.org
EMP01019,Jimmy Marks,Finance,Support Agent,10670,42,5,2018-07-04,2022-10-07,hunter14@cuevas.net
EMP01020,Lisa Mills,Customer Support,Marketing Specialist,14017,94,0,2023-10-14,2023-08-28,lauramoore@velasquez-turner.com
EMP01021,Jason Hernandez,HR,IT Support,6723,32,10,2013-04-18,2022-09-14,jenniferbrown@hotmail.com
EMP01022,Olivia Ayers,HR,Recruiter,3363,32,15,2008-01-18,2022-08-01,dianeellis@gmail.com
EMP01023,Kristine Garcia,HR,System Administrator,13358,42,26,1997-12-17,2023-02-23,fergusongina@simpson.com
EMP01024,Joseph Cooper,HR,Marketing Manager,6309,32,24,1999-02-07,2022-02-03,sarahmiller@dunn.com
EMP01025,James Washington,IT,Support Agent,3545,26,18,2005-08-27,2023-08-07,jasonochoa@hotmail.com
EMP01026,Amanda Hill,Sales,Data Scientist,6240,1,3,2020-03-30,2022-04-24,ryanbullock@yahoo.com
EMP01027,Lee Steele,IT,Customer Service Manager,9665,56,2,2021-07-28,2022-10-03,megan70@gmail.com
EMP01028,Steve Rivera,IT,Security Analyst,4936,2,9,2014-05-25,2023-05-22,dawnmartin@hotmail.com
EMP01029,Patrick Mccall,IT,Mechanical Engineer,12154,81,-1,2024-02-10,2022-08-10,vhogan@walker.info
EMP01030,Alicia Roth,HR,Sales Representative,14197,30,1,2022-01-16,2022-11-24,barbaraross@yahoo.com
EMP01031,Douglas Vasquez,Customer Support,Financial Analyst,14998,71,27,1996-06-28,2023-06-21,jamessmith@yahoo.com
EMP01032,Annette Melton,Marketing,Customer Service Manager,3882,52,0,2023-07-26,2022-12-30,buckleycrystal@ochoa-cervantes.net
EMP01033,William Ramos,Marketing,Content Creator,6840,91,5,2018-10-17,2023-03-13,penningtonmichael@stone.com
EMP01034,Debra Butler,Sales,Sales Representative,9923,9,19,2004-12-29,2023-07-29,jessicajones@gmail.com
EMP01035,Chelsea Lewis,HR,Financial Analyst,12062,22,13,2010-03-21,2022-04-27,mbates@gmail.com
EMP01036,Natalie Malone,HR,Marketing Manager,7611,34,7,2016-12-03,2023-10-16,munozjeremy@hotmail.com
EMP01037,Samantha Robertson,HR,Recruiter,14177,49,23,2000-03-21,2023-02-12,kathrynrice@benson.com
EMP01038,Eric Hunter,Finance,Marketing Specialist,12057,1,9,2014-04-15,2022-06-04,gonzalezcindy@fletcher-holmes.biz
EMP01039,Samuel Suarez,Engineering,Mechanical Engineer,8204,73,24,1999-05-01,2022-07-04,burkejacob@welch.com
EMP01040,Corey Whitaker,Finance,Civil Engineer,10288,84,14,2009-09-07,2022-10-14,margaret33@gmail.com
EMP01041,Danielle Bryant,Engineering,Recruiter,6203,53,5,2018-05-01,2023-02-05,danielletownsend@perez-gilbert.net
EMP01042,Michele Hill,HR,Account Manager,14089,83,12,2011-01-24,2022-07-15,mitchellmelissa@steele.com
EMP01043,Kathy Reid,HR,Financial Analyst,5244,40,19,2004-07-21,2023-02-07,jeremysimmons@bell.com
EMP01044,Andre Watson,Finance,Marketing Manager,3018,45,24,1999-07-30,2023-04-13,dixonpaul@yahoo.com
EMP01045,Cassandra Harrell,Finance,Civil Engineer,3641,68,22,2001-10-14,2023-09-22,mariagonzalez@garcia.com
EMP01046,Hannah Martin,Engineering,Sales Representative,6083,9,21,2002-01-26,2022-12-29,pgarcia@walker.com
EMP01047,Nicole Barker,Marketing,HR Coordinator,8200,22,1,2022-01-07,2022-12-23,owade@leblanc-gill.net
EMP01048,James Martin,Engineering,IT Support,11521,18,3,2020-02-11,2023-02-03,umendoza@yahoo.com
EMP01049,Traci Vincent,Finance,Support Agent,3865,76,22,2001-04-22,2022-11-23,dustinpetty@gmail.com
EMP01050,Megan Adams,Customer Support,IT Support,3773,43,4,2019-09-02,2023-06-18,stephaniegillespie@smith.com
EMP01051,Alejandro Deleon,Finance,IT Support,7732,39,7,2016-10-22,2023-04-27,ann92@cabrera.com
EMP01052,Alexa Buck,Customer Support,Software Engineer,13546,73,29,1994-12-17,2023-09-10,richard62@haney.com
EMP01053,Lindsay Smith,Sales,HR Coordinator,14530,6,17,2006-12-22,2023-12-10,marissareid@hotmail.com
EMP01054,Robert Torres,Finance,Content Creator,6518,83,4,2019-05-08,2022-10-16,carlholland@hotmail.com
EMP01055,Maria Coleman,Sales,Network Engineer,14134,48,0,2023-10-12,2023-05-03,randy74@carey.info
EMP01056,Gregory King,Marketing,Network Engineer,9795,7,9,2014-03-28,2023-02-09,melissadodson@gmail.com
EMP01057,Michael Holloway,Engineering,Finance Manager,9984,80,25,1998-02-12,2023-01-21,alexanderkeller@gmail.com
EMP01058,Brian Hunt,Customer Support,Software Engineer,5567,69,6,2017-09-23,2023-02-13,richardbrown@yahoo.com
EMP01059,Sarah Brooks,Engineering,Data Scientist,4674,16,2,2021-05-17,2022-10-11,ashleycortez@hotmail.com
EMP01060,Lisa Evans,Sales,Marketing Manager,13875,1,0,2023-11-10,2023-10-15,ubrown@yahoo.com
EMP01061,Arthur Mcneil,Customer Support,Customer Service Manager,14572,37,24,1999-09-03,2023-08-09,wardjohn@gmail.com
EMP01062,Shannon Green,Engineering,Sales Representative,3739,83,16,2007-06-18,2023-03-21,richardsonronnie@adams.com
EMP01063,Stephanie Evans,Finance,Finance Manager,4545,37,14,2009-03-07,2023-01-11,knelson@hotmail.com
EMP01064,Ralph Yoder,HR,Data Scientist,13451,81,6,2017-10-07,2022-11-25,nvargas@morris.com
EMP01065,Rebekah Greene,Sales,Financial Analyst,12327,64,0,2023-04-15,2022-10-11,zlara@smith.biz
EMP01066,Melanie Griffith,Engineering,Mechanical Engineer,8127,90,23,2000-05-16,2023-02-25,jonesmichelle@davis-daniel.com
EMP01067,Yolanda Green,Sales,Financial Analyst,9947,86,27,1996-07-26,2022-11-16,charles39@walton.org
EMP01068,James Johnson,IT,Recruiter,9620,62,26,1997-12-01,2023-07-22,ppatel@yahoo.com
EMP01069,Laura Lee,Sales,System Administrator,12065,72,17,2006-10-01,2023-05-13,knightalexandra@gmail.com
EMP01070,Courtney Nichols,Customer Support,Software Engineer,7555,61,13,2010-10-10,2023-02-06,ronaldbarry@miller.com
EMP01071,Susan Powers,IT,Financial Analyst,13492,33,23,2000-10-05,2023-08-13,rpearson@stevens.org
EMP01072,Sarah Pittman,Customer Support,Account Manager,8645,66,27,1996-06-08,2023-03-17,ogomez@gmail.com
EMP01073,Catherine Davis,HR,HR Manager,11943,30,25,1998-08-23,2022-11-03,dariusdavis@yahoo.com
